,name,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags,genre,publisher,critic_score,user_score,epoque
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Comedy,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Early Access,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Sandbox,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Funny,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Casual,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Moddable,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Indie,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Capitalism,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Singleplayer,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Simulation,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,2D,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Replay Value,Action,Introversion Software,74.0,6.7,10s
19,Prison Architect,8.0,9.56440924519153,16.61,42.64,62.52,45.91,Economy,Action,Introversion Software,74.0,6.7,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Procedural Generation,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Action,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Adventure,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Action Roguelike,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Atmospheric,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Top-Down,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,RPG,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Survival,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Indie,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Perma Death,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Singleplayer,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Bullet Hell,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Arena Shooter,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Great Soundtrack,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Dark,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Addictive,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Dungeon Crawler,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,2D,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Difficult,Action,Unknown,84.0,8.3,10s
20,The Binding of Isaac,9.0,20.26585179526356,10.94,46.61,137.99,127.05,Replay Value,Action,Unknown,84.0,8.3,10s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Story Rich,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Side Scroller,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Strategy,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Action,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Adventure,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Platformer,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Atmospheric,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Puzzle,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Controller,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Beautiful,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,2D Platformer,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Classic,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Casual,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Fantasy,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Indie,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Short,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Singleplayer,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Time Travel,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Time Manipulation,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,2D,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Difficult,Platform,Number None,90.0,8.6,00s
22,Braid,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Great Soundtrack,Platform,Number None,90.0,8.6,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Horror,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Story Rich,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Strategy,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Building,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Physics,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Atmospheric,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Puzzle,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Surreal,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Comedy,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Satire,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Touch-Friendly,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Classic,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Funny,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Casual,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Indie,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Singleplayer,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Cute,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Family Friendly,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,2D,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Difficult,Puzzle,2D Boy,90.0,8.5,00s
23,World of Goo,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Great Soundtrack,Puzzle,2D Boy,90.0,8.5,00s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Story Rich,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Visual Novel,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Steampunk,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Dystopian ,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Adventure,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Escape Room,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Atmospheric,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Romance,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Puzzle,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Comedy,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Nudity,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Classic,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Funny,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Indie,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Retro,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Dark Humor,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Cult Classic,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Singleplayer,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Hand-drawn,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Hidden Object,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,2D,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Difficult,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Great Soundtrack,Adventure,Daedalic,74.0,8.2,10s
24,Deponia,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Sci-fi,Adventure,Daedalic,74.0,8.2,10s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Robots,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Story Rich,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Steampunk,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Adventure,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Atmospheric,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Puzzle,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Surreal,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Beautiful,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Touch-Friendly,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Classic,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Casual,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Indie,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Linear,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Singleplayer,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Great Soundtrack,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Hand-drawn,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Cute,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Hidden Object,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Family Friendly,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,2D,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Difficult,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Stylized,Adventure,Daedalic,85.0,8.8,00s
25,Machinarium,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Sci-fi,Adventure,Daedalic,85.0,8.8,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,1980s,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Classic,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Atmospheric,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Automobile Sim,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Crime,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Multiplayer,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Free to Play,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Retro,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Action,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,2D,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Adventure,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Pixel Graphics,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Difficult,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Shooter,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Top-Down,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Open World,Action,Take-Two Interactive,68.0,7.1,00s
27,Grand Theft Auto,8.0,5.385964912280702,13.15,13.94,15.95,2.799999999999999,Singleplayer,Action,Take-Two Interactive,68.0,7.1,00s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Violent,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Top-Down Shooter,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Classic,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Nostalgia,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Atmospheric,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Automobile Sim,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Crime,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Multiplayer,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Free to Play,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Action RPG,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Action,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Gore,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Shooter,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,2D,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Top-Down,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Adventure,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Open World,Action,Take-Two Interactive,70.0,8.0,90s
28,Grand Theft Auto 2,8.0,12.25925925925926,12.32,20.23,27.03,14.71,Singleplayer,Action,Take-Two Interactive,70.0,8.0,90s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Story Rich,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Steampunk,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Adventure,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Escape Room,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Atmospheric,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Puzzle,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Comedy,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Nudity,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Sequel,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Classic,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Funny,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Sexual Content,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Indie,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Retro,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Dark Humor,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Cult Classic,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Singleplayer,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Hand-drawn,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,2D,Adventure,Daedalic Entertainment,80.0,7.9,10s
29,Goodbye Deponia,8.0,7.965957446808511,10.15,12.23,12.31,2.16,Great Soundtrack,Adventure,Daedalic Entertainment,80.0,7.9,10s
31,Botanicula,9.0,23.59817351598173,3.49,3.85,5.08,1.59,Story Rich,Adventure,Daedalic Entertainment,82.0,8.3,10s
31,Botanicula,9.0,23.59817351598173,3.49,3.85,5.08,1.59,Adventure,Adventure,Daedalic Entertainment,82.0,8.3,10s
31,Botanicula,9.0,23.59817351598173,3.49,3.85,5.08,1.59,Nature,Adventure,Daedalic Entertainment,82.0,8.3,10s
31,Botanicula,9.0,23.59817351598173,3.49,3.85,5.08,1.59,Atmospheric,Adventure,Daedalic Entertainment,82.0,8.3,10s
31,Botanicula,9.0,23.59817351598173,3.49,3.85,5.08,1.59,Exploration,Adventure,Daedalic Entertainment,82.0,8.3,10s
31,Botanicula,9.0,23.59817351598173,3.49,3.85,5.08,1.59,Puzzle,Adventure,Daedalic Entertainment,82.0,8.3,10s
31,Botanicula,9.0,23.59817351598173,3.49,3.85,5.08,1.59,Surreal,Adventure,Daedalic Entertainment,82.0,8.3,10s
31,Botanicula,9.0,23.59817351598173,3.49,3.85,5.08,1.59,Comedy,Adventure,Daedalic Entertainment,82.0,8.3,10s
